dataset,base_image,combo,typo,patch,stego,output_path
cord,cord_023.png,TP,1,1,0,generated/cord/TP/cord_023_TP.png
cord,cord_024.png,TP,1,1,0,generated/cord/TP/cord_024_TP.png
cord,cord_025.png,TP,1,1,0,generated/cord/TP/cord_025_TP.png
cord,cord_026.png,TP,1,1,0,generated/cord/TP/cord_026_TP.png
cord,cord_027.png,TP,1,1,0,generated/cord/TP/cord_027_TP.png
cord,cord_028.png,TP,1,1,0,generated/cord/TP/cord_028_TP.png
cord,cord_029.png,TP,1,1,0,generated/cord/TP/cord_029_TP.png
cord,cord_030.png,TP,1,1,0,generated/cord/TP/cord_030_TP.png
cord,cord_031.png,TP,1,1,0,generated/cord/TP/cord_031_TP.png
cord,cord_032.png,TP,1,1,0,generated/cord/TP/cord_032_TP.png
cord,cord_033.png,TP,1,1,0,generated/cord/TP/cord_033_TP.png
cord,cord_034.png,TP,1,1,0,generated/cord/TP/cord_034_TP.png
cord,cord_035.png,TP,1,1,0,generated/cord/TP/cord_035_TP.png
cord,cord_036.png,TP,1,1,0,generated/cord/TP/cord_036_TP.png
cord,cord_037.png,TP,1,1,0,generated/cord/TP/cord_037_TP.png
cord,cord_038.png,TP,1,1,0,generated/cord/TP/cord_038_TP.png
cord,cord_039.png,TP,1,1,0,generated/cord/TP/cord_039_TP.png
cord,cord_040.png,TP,1,1,0,generated/cord/TP/cord_040_TP.png
cord,cord_041.png,TP,1,1,0,generated/cord/TP/cord_041_TP.png
cord,cord_042.png,TP,1,1,0,generated/cord/TP/cord_042_TP.png
cord,cord_043.png,TP,1,1,0,generated/cord/TP/cord_043_TP.png
cord,cord_044.png,TP,1,1,0,generated/cord/TP/cord_044_TP.png
cord,cord_045.png,TP,1,1,0,generated/cord/TP/cord_045_TP.png
cord,cord_046.png,TP,1,1,0,generated/cord/TP/cord_046_TP.png
cord,cord_047.png,TP,1,1,0,generated/cord/TP/cord_047_TP.png
cord,cord_048.png,TP,1,1,0,generated/cord/TP/cord_048_TP.png
cord,cord_049.png,TP,1,1,0,generated/cord/TP/cord_049_TP.png
cord,cord_050.png,TP,1,1,0,generated/cord/TP/cord_050_TP.png
cord,cord_051.png,TP,1,1,0,generated/cord/TP/cord_051_TP.png
cord,cord_052.png,TP,1,1,0,generated/cord/TP/cord_052_TP.png
cord,cord_053.png,TP,1,1,0,generated/cord/TP/cord_053_TP.png
cord,cord_054.png,TP,1,1,0,generated/cord/TP/cord_054_TP.png
cord,cord_055.png,TP,1,1,0,generated/cord/TP/cord_055_TP.png
cord,cord_056.png,TP,1,1,0,generated/cord/TP/cord_056_TP.png
cord,cord_057.png,TP,1,1,0,generated/cord/TP/cord_057_TP.png
cord,cord_058.png,TP,1,1,0,generated/cord/TP/cord_058_TP.png
cord,cord_059.png,TP,1,1,0,generated/cord/TP/cord_059_TP.png
cord,cord_060.png,TP,1,1,0,generated/cord/TP/cord_060_TP.png
cord,cord_061.png,TP,1,1,0,generated/cord/TP/cord_061_TP.png
cord,cord_062.png,TP,1,1,0,generated/cord/TP/cord_062_TP.png
cord,cord_063.png,TP,1,1,0,generated/cord/TP/cord_063_TP.png
cord,cord_064.png,TP,1,1,0,generated/cord/TP/cord_064_TP.png
cord,cord_065.png,TP,1,1,0,generated/cord/TP/cord_065_TP.png
cord,cord_066.png,TP,1,1,0,generated/cord/TP/cord_066_TP.png
cord,cord_067.png,TP,1,1,0,generated/cord/TP/cord_067_TP.png
cord,cord_068.png,TP,1,1,0,generated/cord/TP/cord_068_TP.png
cord,cord_069.png,TP,1,1,0,generated/cord/TP/cord_069_TP.png
cord,cord_070.png,TP,1,1,0,generated/cord/TP/cord_070_TP.png
cord,cord_071.png,TP,1,1,0,generated/cord/TP/cord_071_TP.png
cord,cord_072.png,TP,1,1,0,generated/cord/TP/cord_072_TP.png
cord,cord_073.png,TP,1,1,0,generated/cord/TP/cord_073_TP.png
cord,cord_074.png,TP,1,1,0,generated/cord/TP/cord_074_TP.png
cord,cord_075.png,TP,1,1,0,generated/cord/TP/cord_075_TP.png
cord,cord_076.png,TP,1,1,0,generated/cord/TP/cord_076_TP.png
cord,cord_077.png,TP,1,1,0,generated/cord/TP/cord_077_TP.png
cord,cord_078.png,TP,1,1,0,generated/cord/TP/cord_078_TP.png
cord,cord_079.png,TP,1,1,0,generated/cord/TP/cord_079_TP.png
cord,cord_080.png,TP,1,1,0,generated/cord/TP/cord_080_TP.png
cord,cord_081.png,TP,1,1,0,generated/cord/TP/cord_081_TP.png
cord,cord_082.png,TP,1,1,0,generated/cord/TP/cord_082_TP.png
cord,cord_083.png,TP,1,1,0,generated/cord/TP/cord_083_TP.png
cord,cord_084.png,TP,1,1,0,generated/cord/TP/cord_084_TP.png
cord,cord_085.png,TP,1,1,0,generated/cord/TP/cord_085_TP.png
cord,cord_086.png,TP,1,1,0,generated/cord/TP/cord_086_TP.png
cord,cord_087.png,TP,1,1,0,generated/cord/TP/cord_087_TP.png
cord,cord_088.png,TP,1,1,0,generated/cord/TP/cord_088_TP.png
cord,cord_089.png,TP,1,1,0,generated/cord/TP/cord_089_TP.png
cord,cord_090.png,TP,1,1,0,generated/cord/TP/cord_090_TP.png
cord,cord_091.png,TP,1,1,0,generated/cord/TP/cord_091_TP.png
cord,cord_092.png,TP,1,1,0,generated/cord/TP/cord_092_TP.png
cord,cord_093.png,TP,1,1,0,generated/cord/TP/cord_093_TP.png
cord,cord_094.png,TP,1,1,0,generated/cord/TP/cord_094_TP.png
cord,cord_095.png,TP,1,1,0,generated/cord/TP/cord_095_TP.png
cord,cord_096.png,TP,1,1,0,generated/cord/TP/cord_096_TP.png
cord,cord_097.png,TP,1,1,0,generated/cord/TP/cord_097_TP.png
cord,cord_098.png,TP,1,1,0,generated/cord/TP/cord_098_TP.png
cord,cord_099.png,TP,1,1,0,generated/cord/TP/cord_099_TP.png
sroie,sroie_000.png,clean,0,0,0,generated/sroie/clean/sroie_000_clean.png
sroie,sroie_001.png,clean,0,0,0,generated/sroie/clean/sroie_001_clean.png
sroie,sroie_002.png,clean,0,0,0,generated/sroie/clean/sroie_002_clean.png
sroie,sroie_003.png,clean,0,0,0,generated/sroie/clean/sroie_003_clean.png
sroie,sroie_004.png,clean,0,0,0,generated/sroie/clean/sroie_004_clean.png
sroie,sroie_005.png,clean,0,0,0,generated/sroie/clean/sroie_005_clean.png
sroie,sroie_006.png,clean,0,0,0,generated/sroie/clean/sroie_006_clean.png
sroie,sroie_007.png,clean,0,0,0,generated/sroie/clean/sroie_007_clean.png
sroie,sroie_008.png,clean,0,0,0,generated/sroie/clean/sroie_008_clean.png
sroie,sroie_009.png,clean,0,0,0,generated/sroie/clean/sroie_009_clean.png
sroie,sroie_010.png,clean,0,0,0,generated/sroie/clean/sroie_010_clean.png
sroie,sroie_011.png,clean,0,0,0,generated/sroie/clean/sroie_011_clean.png
sroie,sroie_012.png,clean,0,0,0,generated/sroie/clean/sroie_012_clean.png
sroie,sroie_013.png,clean,0,0,0,generated/sroie/clean/sroie_013_clean.png
sroie,sroie_014.png,clean,0,0,0,generated/sroie/clean/sroie_014_clean.png
sroie,sroie_015.png,clean,0,0,0,generated/sroie/clean/sroie_015_clean.png
sroie,sroie_016.png,clean,0,0,0,generated/sroie/clean/sroie_016_clean.png
sroie,sroie_017.png,clean,0,0,0,generated/sroie/clean/sroie_017_clean.png
sroie,sroie_018.png,clean,0,0,0,generated/sroie/clean/sroie_018_clean.png
sroie,sroie_019.png,clean,0,0,0,generated/sroie/clean/sroie_019_clean.png
sroie,sroie_020.png,clean,0,0,0,generated/sroie/clean/sroie_020_clean.png
sroie,sroie_021.png,clean,0,0,0,generated/sroie/clean/sroie_021_clean.png
sroie,sroie_022.png,clean,0,0,0,generated/sroie/clean/sroie_022_clean.png
sroie,sroie_023.png,clean,0,0,0,generated/sroie/clean/sroie_023_clean.png
sroie,sroie_024.png,clean,0,0,0,generated/sroie/clean/sroie_024_clean.png
sroie,sroie_025.png,clean,0,0,0,generated/sroie/clean/sroie_025_clean.png
sroie,sroie_026.png,clean,0,0,0,generated/sroie/clean/sroie_026_clean.png
sroie,sroie_027.png,clean,0,0,0,generated/sroie/clean/sroie_027_clean.png
sroie,sroie_028.png,clean,0,0,0,generated/sroie/clean/sroie_028_clean.png
sroie,sroie_029.png,clean,0,0,0,generated/sroie/clean/sroie_029_clean.png
sroie,sroie_030.png,clean,0,0,0,generated/sroie/clean/sroie_030_clean.png
sroie,sroie_031.png,clean,0,0,0,generated/sroie/clean/sroie_031_clean.png
sroie,sroie_032.png,clean,0,0,0,generated/sroie/clean/sroie_032_clean.png
sroie,sroie_033.png,clean,0,0,0,generated/sroie/clean/sroie_033_clean.png
sroie,sroie_034.png,clean,0,0,0,generated/sroie/clean/sroie_034_clean.png
sroie,sroie_035.png,clean,0,0,0,generated/sroie/clean/sroie_035_clean.png
sroie,sroie_036.png,clean,0,0,0,generated/sroie/clean/sroie_036_clean.png
sroie,sroie_037.png,clean,0,0,0,generated/sroie/clean/sroie_037_clean.png
sroie,sroie_038.png,clean,0,0,0,generated/sroie/clean/sroie_038_clean.png
sroie,sroie_039.png,clean,0,0,0,generated/sroie/clean/sroie_039_clean.png
sroie,sroie_040.png,clean,0,0,0,generated/sroie/clean/sroie_040_clean.png
sroie,sroie_041.png,clean,0,0,0,generated/sroie/clean/sroie_041_clean.png
sroie,sroie_042.png,clean,0,0,0,generated/sroie/clean/sroie_042_clean.png
sroie,sroie_043.png,clean,0,0,0,generated/sroie/clean/sroie_043_clean.png
sroie,sroie_044.png,clean,0,0,0,generated/sroie/clean/sroie_044_clean.png
sroie,sroie_045.png,clean,0,0,0,generated/sroie/clean/sroie_045_clean.png
sroie,sroie_046.png,clean,0,0,0,generated/sroie/clean/sroie_046_clean.png
sroie,sroie_047.png,clean,0,0,0,generated/sroie/clean/sroie_047_clean.png
sroie,sroie_048.png,clean,0,0,0,generated/sroie/clean/sroie_048_clean.png
sroie,sroie_049.png,clean,0,0,0,generated/sroie/clean/sroie_049_clean.png
sroie,sroie_050.png,clean,0,0,0,generated/sroie/clean/sroie_050_clean.png
sroie,sroie_051.png,clean,0,0,0,generated/sroie/clean/sroie_051_clean.png
sroie,sroie_052.png,clean,0,0,0,generated/sroie/clean/sroie_052_clean.png
sroie,sroie_053.png,clean,0,0,0,generated/sroie/clean/sroie_053_clean.png
sroie,sroie_054.png,clean,0,0,0,generated/sroie/clean/sroie_054_clean.png
sroie,sroie_055.png,clean,0,0,0,generated/sroie/clean/sroie_055_clean.png
sroie,sroie_056.png,clean,0,0,0,generated/sroie/clean/sroie_056_clean.png
sroie,sroie_057.png,clean,0,0,0,generated/sroie/clean/sroie_057_clean.png
sroie,sroie_058.png,clean,0,0,0,generated/sroie/clean/sroie_058_clean.png
sroie,sroie_059.png,clean,0,0,0,generated/sroie/clean/sroie_059_clean.png
sroie,sroie_060.png,clean,0,0,0,generated/sroie/clean/sroie_060_clean.png
sroie,sroie_061.png,clean,0,0,0,generated/sroie/clean/sroie_061_clean.png
sroie,sroie_062.png,clean,0,0,0,generated/sroie/clean/sroie_062_clean.png
sroie,sroie_063.png,clean,0,0,0,generated/sroie/clean/sroie_063_clean.png
sroie,sroie_064.png,clean,0,0,0,generated/sroie/clean/sroie_064_clean.png
sroie,sroie_065.png,clean,0,0,0,generated/sroie/clean/sroie_065_clean.png
sroie,sroie_066.png,clean,0,0,0,generated/sroie/clean/sroie_066_clean.png
sroie,sroie_067.png,clean,0,0,0,generated/sroie/clean/sroie_067_clean.png
sroie,sroie_068.png,clean,0,0,0,generated/sroie/clean/sroie_068_clean.png
sroie,sroie_069.png,clean,0,0,0,generated/sroie/clean/sroie_069_clean.png
sroie,sroie_070.png,clean,0,0,0,generated/sroie/clean/sroie_070_clean.png
sroie,sroie_071.png,clean,0,0,0,generated/sroie/clean/sroie_071_clean.png
sroie,sroie_072.png,clean,0,0,0,generated/sroie/clean/sroie_072_clean.png
sroie,sroie_073.png,clean,0,0,0,generated/sroie/clean/sroie_073_clean.png
sroie,sroie_074.png,clean,0,0,0,generated/sroie/clean/sroie_074_clean.png
sroie,sroie_075.png,clean,0,0,0,generated/sroie/clean/sroie_075_clean.png
sroie,sroie_076.png,clean,0,0,0,generated/sroie/clean/sroie_076_clean.png
sroie,sroie_077.png,clean,0,0,0,generated/sroie/clean/sroie_077_clean.png
sroie,sroie_078.png,clean,0,0,0,generated/sroie/clean/sroie_078_clean.png
sroie,sroie_079.png,clean,0,0,0,generated/sroie/clean/sroie_079_clean.png
sroie,sroie_080.png,clean,0,0,0,generated/sroie/clean/sroie_080_clean.png
sroie,sroie_081.png,clean,0,0,0,generated/sroie/clean/sroie_081_clean.png
sroie,sroie_082.png,clean,0,0,0,generated/sroie/clean/sroie_082_clean.png
sroie,sroie_083.png,clean,0,0,0,generated/sroie/clean/sroie_083_clean.png
sroie,sroie_084.png,clean,0,0,0,generated/sroie/clean/sroie_084_clean.png
sroie,sroie_085.png,clean,0,0,0,generated/sroie/clean/sroie_085_clean.png
sroie,sroie_086.png,clean,0,0,0,generated/sroie/clean/sroie_086_clean.png
sroie,sroie_087.png,clean,0,0,0,generated/sroie/clean/sroie_087_clean.png
sroie,sroie_088.png,clean,0,0,0,generated/sroie/clean/sroie_088_clean.png
sroie,sroie_089.png,clean,0,0,0,generated/sroie/clean/sroie_089_clean.png
sroie,sroie_090.png,clean,0,0,0,generated/sroie/clean/sroie_090_clean.png
sroie,sroie_091.png,clean,0,0,0,generated/sroie/clean/sroie_091_clean.png
sroie,sroie_092.png,clean,0,0,0,generated/sroie/clean/sroie_092_clean.png
sroie,sroie_093.png,clean,0,0,0,generated/sroie/clean/sroie_093_clean.png
sroie,sroie_094.png,clean,0,0,0,generated/sroie/clean/sroie_094_clean.png
sroie,sroie_095.png,clean,0,0,0,generated/sroie/clean/sroie_095_clean.png
sroie,sroie_096.png,clean,0,0,0,generated/sroie/clean/sroie_096_clean.png
sroie,sroie_097.png,clean,0,0,0,generated/sroie/clean/sroie_097_clean.png
sroie,sroie_098.png,clean,0,0,0,generated/sroie/clean/sroie_098_clean.png
sroie,sroie_099.png,clean,0,0,0,generated/sroie/clean/sroie_099_clean.png
sroie,sroie_000.png,P,0,1,0,generated/sroie/P/sroie_000_P.png
sroie,sroie_001.png,P,0,1,0,generated/sroie/P/sroie_001_P.png
sroie,sroie_002.png,P,0,1,0,generated/sroie/P/sroie_002_P.png
sroie,sroie_003.png,P,0,1,0,generated/sroie/P/sroie_003_P.png
sroie,sroie_004.png,P,0,1,0,generated/sroie/P/sroie_004_P.png
sroie,sroie_005.png,P,0,1,0,generated/sroie/P/sroie_005_P.png
sroie,sroie_006.png,P,0,1,0,generated/sroie/P/sroie_006_P.png
sroie,sroie_007.png,P,0,1,0,generated/sroie/P/sroie_007_P.png
sroie,sroie_008.png,P,0,1,0,generated/sroie/P/sroie_008_P.png
sroie,sroie_009.png,P,0,1,0,generated/sroie/P/sroie_009_P.png
sroie,sroie_010.png,P,0,1,0,generated/sroie/P/sroie_010_P.png
sroie,sroie_011.png,P,0,1,0,generated/sroie/P/sroie_011_P.png
sroie,sroie_012.png,P,0,1,0,generated/sroie/P/sroie_012_P.png
sroie,sroie_013.png,P,0,1,0,generated/sroie/P/sroie_013_P.png
sroie,sroie_014.png,P,0,1,0,generated/sroie/P/sroie_014_P.png
sroie,sroie_015.png,P,0,1,0,generated/sroie/P/sroie_015_P.png
sroie,sroie_016.png,P,0,1,0,generated/sroie/P/sroie_016_P.png
sroie,sroie_017.png,P,0,1,0,generated/sroie/P/sroie_017_P.png
sroie,sroie_018.png,P,0,1,0,generated/sroie/P/sroie_018_P.png
sroie,sroie_019.png,P,0,1,0,generated/sroie/P/sroie_019_P.png
sroie,sroie_020.png,P,0,1,0,generated/sroie/P/sroie_020_P.png
sroie,sroie_021.png,P,0,1,0,generated/sroie/P/sroie_021_P.png
sroie,sroie_022.png,P,0,1,0,generated/sroie/P/sroie_022_P.png
sroie,sroie_023.png,P,0,1,0,generated/sroie/P/sroie_023_P.png
sroie,sroie_024.png,P,0,1,0,generated/sroie/P/sroie_024_P.png
sroie,sroie_025.png,P,0,1,0,generated/sroie/P/sroie_025_P.png
sroie,sroie_026.png,P,0,1,0,generated/sroie/P/sroie_026_P.png
sroie,sroie_027.png,P,0,1,0,generated/sroie/P/sroie_027_P.png
sroie,sroie_028.png,P,0,1,0,generated/sroie/P/sroie_028_P.png
sroie,sroie_029.png,P,0,1,0,generated/sroie/P/sroie_029_P.png
sroie,sroie_030.png,P,0,1,0,generated/sroie/P/sroie_030_P.png
sroie,sroie_031.png,P,0,1,0,generated/sroie/P/sroie_031_P.png
sroie,sroie_032.png,P,0,1,0,generated/sroie/P/sroie_032_P.png
sroie,sroie_033.png,P,0,1,0,generated/sroie/P/sroie_033_P.png
sroie,sroie_034.png,P,0,1,0,generated/sroie/P/sroie_034_P.png
sroie,sroie_035.png,P,0,1,0,generated/sroie/P/sroie_035_P.png
sroie,sroie_036.png,P,0,1,0,generated/sroie/P/sroie_036_P.png
sroie,sroie_037.png,P,0,1,0,generated/sroie/P/sroie_037_P.png
sroie,sroie_038.png,P,0,1,0,generated/sroie/P/sroie_038_P.png
sroie,sroie_039.png,P,0,1,0,generated/sroie/P/sroie_039_P.png
sroie,sroie_040.png,P,0,1,0,generated/sroie/P/sroie_040_P.png
sroie,sroie_041.png,P,0,1,0,generated/sroie/P/sroie_041_P.png
sroie,sroie_042.png,P,0,1,0,generated/sroie/P/sroie_042_P.png
sroie,sroie_043.png,P,0,1,0,generated/sroie/P/sroie_043_P.png
sroie,sroie_044.png,P,0,1,0,generated/sroie/P/sroie_044_P.png
sroie,sroie_045.png,P,0,1,0,generated/sroie/P/sroie_045_P.png
sroie,sroie_046.png,P,0,1,0,generated/sroie/P/sroie_046_P.png
sroie,sroie_047.png,P,0,1,0,generated/sroie/P/sroie_047_P.png
sroie,sroie_048.png,P,0,1,0,generated/sroie/P/sroie_048_P.png
sroie,sroie_049.png,P,0,1,0,generated/sroie/P/sroie_049_P.png
sroie,sroie_050.png,P,0,1,0,generated/sroie/P/sroie_050_P.png
sroie,sroie_051.png,P,0,1,0,generated/sroie/P/sroie_051_P.png
sroie,sroie_052.png,P,0,1,0,generated/sroie/P/sroie_052_P.png
sroie,sroie_053.png,P,0,1,0,generated/sroie/P/sroie_053_P.png
sroie,sroie_054.png,P,0,1,0,generated/sroie/P/sroie_054_P.png
sroie,sroie_055.png,P,0,1,0,generated/sroie/P/sroie_055_P.png
sroie,sroie_056.png,P,0,1,0,generated/sroie/P/sroie_056_P.png
sroie,sroie_057.png,P,0,1,0,generated/sroie/P/sroie_057_P.png
sroie,sroie_058.png,P,0,1,0,generated/sroie/P/sroie_058_P.png
sroie,sroie_059.png,P,0,1,0,generated/sroie/P/sroie_059_P.png
sroie,sroie_060.png,P,0,1,0,generated/sroie/P/sroie_060_P.png
sroie,sroie_061.png,P,0,1,0,generated/sroie/P/sroie_061_P.png
sroie,sroie_062.png,P,0,1,0,generated/sroie/P/sroie_062_P.png
sroie,sroie_063.png,P,0,1,0,generated/sroie/P/sroie_063_P.png
sroie,sroie_064.png,P,0,1,0,generated/sroie/P/sroie_064_P.png
sroie,sroie_065.png,P,0,1,0,generated/sroie/P/sroie_065_P.png
sroie,sroie_066.png,P,0,1,0,generated/sroie/P/sroie_066_P.png
sroie,sroie_067.png,P,0,1,0,generated/sroie/P/sroie_067_P.png
sroie,sroie_068.png,P,0,1,0,generated/sroie/P/sroie_068_P.png
sroie,sroie_069.png,P,0,1,0,generated/sroie/P/sroie_069_P.png
sroie,sroie_070.png,P,0,1,0,generated/sroie/P/sroie_070_P.png
sroie,sroie_071.png,P,0,1,0,generated/sroie/P/sroie_071_P.png
sroie,sroie_072.png,P,0,1,0,generated/sroie/P/sroie_072_P.png
sroie,sroie_073.png,P,0,1,0,generated/sroie/P/sroie_073_P.png
sroie,sroie_074.png,P,0,1,0,generated/sroie/P/sroie_074_P.png
sroie,sroie_075.png,P,0,1,0,generated/sroie/P/sroie_075_P.png
sroie,sroie_076.png,P,0,1,0,generated/sroie/P/sroie_076_P.png
sroie,sroie_077.png,P,0,1,0,generated/sroie/P/sroie_077_P.png
sroie,sroie_078.png,P,0,1,0,generated/sroie/P/sroie_078_P.png
sroie,sroie_079.png,P,0,1,0,generated/sroie/P/sroie_079_P.png
sroie,sroie_080.png,P,0,1,0,generated/sroie/P/sroie_080_P.png
sroie,sroie_081.png,P,0,1,0,generated/sroie/P/sroie_081_P.png
sroie,sroie_082.png,P,0,1,0,generated/sroie/P/sroie_082_P.png
sroie,sroie_083.png,P,0,1,0,generated/sroie/P/sroie_083_P.png
sroie,sroie_084.png,P,0,1,0,generated/sroie/P/sroie_084_P.png
sroie,sroie_085.png,P,0,1,0,generated/sroie/P/sroie_085_P.png
sroie,sroie_086.png,P,0,1,0,generated/sroie/P/sroie_086_P.png
sroie,sroie_087.png,P,0,1,0,generated/sroie/P/sroie_087_P.png
sroie,sroie_088.png,P,0,1,0,generated/sroie/P/sroie_088_P.png
sroie,sroie_089.png,P,0,1,0,generated/sroie/P/sroie_089_P.png
sroie,sroie_090.png,P,0,1,0,generated/sroie/P/sroie_090_P.png
sroie,sroie_091.png,P,0,1,0,generated/sroie/P/sroie_091_P.png
sroie,sroie_092.png,P,0,1,0,generated/sroie/P/sroie_092_P.png
sroie,sroie_093.png,P,0,1,0,generated/sroie/P/sroie_093_P.png
sroie,sroie_094.png,P,0,1,0,generated/sroie/P/sroie_094_P.png
sroie,sroie_095.png,P,0,1,0,generated/sroie/P/sroie_095_P.png
sroie,sroie_096.png,P,0,1,0,generated/sroie/P/sroie_096_P.png
sroie,sroie_097.png,P,0,1,0,generated/sroie/P/sroie_097_P.png
sroie,sroie_098.png,P,0,1,0,generated/sroie/P/sroie_098_P.png
sroie,sroie_099.png,P,0,1,0,generated/sroie/P/sroie_099_P.png
sroie,sroie_000.png,T,1,0,0,generated/sroie/T/sroie_000_T.png
sroie,sroie_001.png,T,1,0,0,generated/sroie/T/sroie_001_T.png
sroie,sroie_002.png,T,1,0,0,generated/sroie/T/sroie_002_T.png
sroie,sroie_003.png,T,1,0,0,generated/sroie/T/sroie_003_T.png
sroie,sroie_004.png,T,1,0,0,generated/sroie/T/sroie_004_T.png
sroie,sroie_005.png,T,1,0,0,generated/sroie/T/sroie_005_T.png
sroie,sroie_006.png,T,1,0,0,generated/sroie/T/sroie_006_T.png
sroie,sroie_007.png,T,1,0,0,generated/sroie/T/sroie_007_T.png
sroie,sroie_008.png,T,1,0,0,generated/sroie/T/sroie_008_T.png
sroie,sroie_009.png,T,1,0,0,generated/sroie/T/sroie_009_T.png
sroie,sroie_010.png,T,1,0,0,generated/sroie/T/sroie_010_T.png
sroie,sroie_011.png,T,1,0,0,generated/sroie/T/sroie_011_T.png
sroie,sroie_012.png,T,1,0,0,generated/sroie/T/sroie_012_T.png
sroie,sroie_013.png,T,1,0,0,generated/sroie/T/sroie_013_T.png
sroie,sroie_014.png,T,1,0,0,generated/sroie/T/sroie_014_T.png
sroie,sroie_015.png,T,1,0,0,generated/sroie/T/sroie_015_T.png
sroie,sroie_016.png,T,1,0,0,generated/sroie/T/sroie_016_T.png
sroie,sroie_017.png,T,1,0,0,generated/sroie/T/sroie_017_T.png
sroie,sroie_018.png,T,1,0,0,generated/sroie/T/sroie_018_T.png
sroie,sroie_019.png,T,1,0,0,generated/sroie/T/sroie_019_T.png
sroie,sroie_020.png,T,1,0,0,generated/sroie/T/sroie_020_T.png
sroie,sroie_021.png,T,1,0,0,generated/sroie/T/sroie_021_T.png
sroie,sroie_022.png,T,1,0,0,generated/sroie/T/sroie_022_T.png
sroie,sroie_023.png,T,1,0,0,generated/sroie/T/sroie_023_T.png
sroie,sroie_024.png,T,1,0,0,generated/sroie/T/sroie_024_T.png
sroie,sroie_025.png,T,1,0,0,generated/sroie/T/sroie_025_T.png
sroie,sroie_026.png,T,1,0,0,generated/sroie/T/sroie_026_T.png
sroie,sroie_027.png,T,1,0,0,generated/sroie/T/sroie_027_T.png
sroie,sroie_028.png,T,1,0,0,generated/sroie/T/sroie_028_T.png
sroie,sroie_029.png,T,1,0,0,generated/sroie/T/sroie_029_T.png
sroie,sroie_030.png,T,1,0,0,generated/sroie/T/sroie_030_T.png
sroie,sroie_031.png,T,1,0,0,generated/sroie/T/sroie_031_T.png
sroie,sroie_032.png,T,1,0,0,generated/sroie/T/sroie_032_T.png
sroie,sroie_033.png,T,1,0,0,generated/sroie/T/sroie_033_T.png
sroie,sroie_034.png,T,1,0,0,generated/sroie/T/sroie_034_T.png
sroie,sroie_035.png,T,1,0,0,generated/sroie/T/sroie_035_T.png
sroie,sroie_036.png,T,1,0,0,generated/sroie/T/sroie_036_T.png
sroie,sroie_037.png,T,1,0,0,generated/sroie/T/sroie_037_T.png
sroie,sroie_038.png,T,1,0,0,generated/sroie/T/sroie_038_T.png
sroie,sroie_039.png,T,1,0,0,generated/sroie/T/sroie_039_T.png
sroie,sroie_040.png,T,1,0,0,generated/sroie/T/sroie_040_T.png
sroie,sroie_041.png,T,1,0,0,generated/sroie/T/sroie_041_T.png
sroie,sroie_042.png,T,1,0,0,generated/sroie/T/sroie_042_T.png
sroie,sroie_043.png,T,1,0,0,generated/sroie/T/sroie_043_T.png
sroie,sroie_044.png,T,1,0,0,generated/sroie/T/sroie_044_T.png
sroie,sroie_045.png,T,1,0,0,generated/sroie/T/sroie_045_T.png
sroie,sroie_046.png,T,1,0,0,generated/sroie/T/sroie_046_T.png
sroie,sroie_047.png,T,1,0,0,generated/sroie/T/sroie_047_T.png
sroie,sroie_048.png,T,1,0,0,generated/sroie/T/sroie_048_T.png
sroie,sroie_049.png,T,1,0,0,generated/sroie/T/sroie_049_T.png
sroie,sroie_050.png,T,1,0,0,generated/sroie/T/sroie_050_T.png
sroie,sroie_051.png,T,1,0,0,generated/sroie/T/sroie_051_T.png
sroie,sroie_052.png,T,1,0,0,generated/sroie/T/sroie_052_T.png
sroie,sroie_053.png,T,1,0,0,generated/sroie/T/sroie_053_T.png
sroie,sroie_054.png,T,1,0,0,generated/sroie/T/sroie_054_T.png
sroie,sroie_055.png,T,1,0,0,generated/sroie/T/sroie_055_T.png
sroie,sroie_056.png,T,1,0,0,generated/sroie/T/sroie_056_T.png
sroie,sroie_057.png,T,1,0,0,generated/sroie/T/sroie_057_T.png
sroie,sroie_058.png,T,1,0,0,generated/sroie/T/sroie_058_T.png
sroie,sroie_059.png,T,1,0,0,generated/sroie/T/sroie_059_T.png
sroie,sroie_060.png,T,1,0,0,generated/sroie/T/sroie_060_T.png
sroie,sroie_061.png,T,1,0,0,generated/sroie/T/sroie_061_T.png
sroie,sroie_062.png,T,1,0,0,generated/sroie/T/sroie_062_T.png
sroie,sroie_063.png,T,1,0,0,generated/sroie/T/sroie_063_T.png
sroie,sroie_064.png,T,1,0,0,generated/sroie/T/sroie_064_T.png
sroie,sroie_065.png,T,1,0,0,generated/sroie/T/sroie_065_T.png
sroie,sroie_066.png,T,1,0,0,generated/sroie/T/sroie_066_T.png
sroie,sroie_067.png,T,1,0,0,generated/sroie/T/sroie_067_T.png
sroie,sroie_068.png,T,1,0,0,generated/sroie/T/sroie_068_T.png
sroie,sroie_069.png,T,1,0,0,generated/sroie/T/sroie_069_T.png
sroie,sroie_070.png,T,1,0,0,generated/sroie/T/sroie_070_T.png
sroie,sroie_071.png,T,1,0,0,generated/sroie/T/sroie_071_T.png
sroie,sroie_072.png,T,1,0,0,generated/sroie/T/sroie_072_T.png
sroie,sroie_073.png,T,1,0,0,generated/sroie/T/sroie_073_T.png
sroie,sroie_074.png,T,1,0,0,generated/sroie/T/sroie_074_T.png
